ride_id,user_id,start_station_id,end_station_id,start_time,end_time,distance_km
12963,892,12,11,2024-04-19 06:17:00,2024-04-19 06:30:29.736467,2.7
12964,837,17,2,2024-11-16 18:01:00,2024-11-16 18:18:14.887741,3.45
12965,915,11,25,2024-01-24 12:15:00,2024-01-24 12:44:23.183858,5.88
12966,362,6,10,2024-08-05 09:12:00,2024-08-05 09:50:24.155108,7.68
12967,800,18,16,2024-03-15 13:32:00,2024-03-15 13:41:08.542112,1.83
12968,347,6,2,2024-01-10 09:43:00,2024-01-10 10:27:19.052377,8.86
12969,563,14,11,2024-02-24 13:36:00,2024-02-24 14:01:31.790393,5.11
12970,266,1,7,2024-02-22 17:49:00,2024-02-22 18:19:12.349760,6.04
12971,589,5,4,2024-10-07 08:47:00,2024-10-07 08:58:19.677388,2.27
12972,188,5,14,2024-07-03 09:08:00,2024-07-03 09:20:01.359599,2.4
12973,109,9,25,2024-07-07 08:47:00,2024-07-07 09:30:51.564311,8.77
12974,784,20,17,2024-04-25 11:55:00,2024-04-25 12:38:56.195890,8.79
12975,974,23,8,2024-06-05 07:13:00,2024-06-05 07:31:42.116436,3.74
12976,680,4,9,2024-01-17 12:44:00,2024-01-17 13:02:35.865909,3.72
12977,192,19,23,2024-05-13 15:53:00,2024-05-13 16:09:07.656558,3.23
12978,759,11,25,2024-06-24 13:09:00,2024-06-24 13:28:38.605372,3.93
12979,57,2,10,2024-06-13 01:57:00,2024-06-13 02:20:08.465984,4.63
12980,247,9,21,2024-10-17 14:47:00,2024-10-17 15:27:57.193947,8.19
12981,484,16,7,2024-07-03 10:44:00,2024-07-03 11:17:31.062967,6.7
12982,368,21,12,2024-05-14 10:14:00,2024-05-14 10:23:02.380069,1.81
12983,818,17,23,2024-02-19 15:18:00,2024-02-19 16:02:50.719130,8.97
12984,873,21,22,2024-03-19 07:24:00,2024-03-19 07:48:50.829959,4.97
12985,568,23,18,2024-05-14 23:30:00,2024-05-14 23:46:53.890367,3.38
12986,724,14,18,2024-10-26 16:34:00,2024-10-26 16:55:30.488746,4.3
12987,371,14,8,2024-07-09 16:28:00,2024-07-09 17:03:02.119510,7.01
12988,797,23,17,2024-04-28 08:01:00,2024-04-28 08:22:43.959971,4.35
12989,269,7,12,2024-08-30 01:34:00,2024-08-30 02:28:08.703436,10.83
12990,916,20,1,2024-11-27 13:13:00,2024-11-27 13:39:15.169504,5.25
12991,738,20,17,2024-01-01 16:31:00,2024-01-01 16:41:30.522966,2.1
12992,339,17,18,2024-04-24 19:24:00,2024-04-24 20:08:31.851395,8.91
12993,786,23,7,2024-04-28 15:18:00,2024-04-28 15:47:41.364182,5.94
12994,197,20,14,2024-02-17 15:49:00,2024-02-17 16:39:01.521404,10.01
12995,565,4,23,2024-02-06 03:13:00,2024-02-06 04:01:30.128351,9.7
12996,32,13,20,2024-09-06 13:53:00,2024-09-06 14:38:45.504768,9.15
12997,225,10,12,2024-03-31 05:21:00,2024-03-31 05:40:22.512725,3.88
12998,159,2,24,2024-08-21 18:46:00,2024-08-21 19:05:30.372559,3.9
12999,734,7,13,2024-12-06 07:22:00,2024-12-06 07:28:05.065330,1.22
13000,119,22,15,2024-12-09 06:29:00,2024-12-09 07:03:02.290463,6.81
13001,513,21,4,2024-08-09 19:04:00,2024-08-09 19:29:09.182752,5.03
13002,339,17,8,2024-05-11 15:24:00,2024-05-11 15:56:09.276683,6.43
13003,306,5,15,2024-09-22 14:14:00,2024-09-22 15:13:22.623478,11.88
13004,897,16,1,2024-08-27 08:20:00,2024-08-27 08:51:16.921687,6.26
13005,824,5,3,2024-09-08 17:20:00,2024-09-08 17:49:56.620705,5.99
13006,632,12,11,2024-11-23 07:21:00,2024-11-23 07:35:36.482055,2.92
13007,85,23,18,2024-12-05 10:31:00,2024-12-05 10:44:51.104252,2.77
13008,384,5,19,2024-04-06 12:24:00,2024-04-06 12:50:26.430684,5.29
13009,723,15,23,2024-05-24 08:04:00,2024-05-24 08:18:18.691162,2.86
13010,533,4,9,2024-11-06 13:54:00,2024-11-06 14:07:55.672972,2.79
13011,909,4,1,2024-04-05 14:30:00,2024-04-05 14:49:12.450649,3.84
13012,195,16,21,2024-04-25 17:57:00,2024-04-25 18:53:52.509092,11.38
13013,745,14,11,2024-01-20 16:02:00,2024-01-20 16:10:10.215019,1.63
13014,163,15,21,2024-03-16 21:20:00,2024-03-16 22:12:45.277447,10.55
13015,4,7,2,2024-08-11 21:57:00,2024-08-11 22:27:25.698165,6.09
13016,98,6,4,2024-04-17 13:51:00,2024-04-17 14:07:53.296270,3.38
13017,999,20,21,2024-01-18 06:51:00,2024-01-18 07:05:12.347514,2.84
13018,845,25,1,2024-05-01 15:07:00,2024-05-01 15:23:16.489931,3.25
13019,318,5,18,2024-08-15 07:49:00,2024-08-15 08:05:48.111740,3.36
13020,402,5,25,2024-08-28 16:15:00,2024-08-28 16:30:43.086723,3.14
13021,717,1,19,2024-03-01 15:41:00,2024-03-01 16:16:37.488307,7.12
13022,598,21,20,2024-08-07 12:56:00,2024-08-07 13:42:03.255256,9.21
13023,977,1,8,2024-05-20 16:37:00,2024-05-20 17:21:06.662738,8.82
13024,53,7,15,2024-06-06 12:58:00,2024-06-06 13:10:52.587364,2.58
13025,717,19,8,2024-07-17 15:18:00,2024-07-17 15:56:47.128177,7.76
13026,14,16,25,2024-06-20 16:31:00,2024-06-20 16:51:56.508269,4.19
13027,478,16,13,2024-01-18 19:39:00,2024-01-18 19:51:21.454775,2.47
13028,885,19,25,2024-12-11 16:36:00,2024-12-11 17:16:23.707482,8.08
13029,819,12,10,2024-09-02 15:28:00,2024-09-02 15:49:03.710178,4.21
13030,84,9,15,2024-06-06 15:54:00,2024-06-06 16:14:55.089288,4.18
13031,795,2,14,2024-10-17 12:59:00,2024-10-17 13:40:42.297220,8.34
13032,617,2,11,2024-01-12 07:02:00,2024-01-12 07:24:09.672385,4.43
13033,833,20,8,2024-04-02 15:23:00,2024-04-02 16:18:32.923813,11.11
13034,256,14,11,2024-02-06 13:55:00,2024-02-06 14:31:52.718088,7.38
13035,250,13,21,2024-07-26 10:36:00,2024-07-26 11:11:00.773164,7.0
13036,256,24,22,2024-07-24 03:34:00,2024-07-24 04:28:33.733465,10.91
13037,112,6,9,2024-06-14 18:34:00,2024-06-14 19:29:08.798730,11.03
13038,796,1,24,2024-10-03 16:43:00,2024-10-03 16:56:29.045214,2.7
13039,137,5,24,2024-01-15 08:21:00,2024-01-15 08:44:03.859408,4.61
13040,493,23,18,2024-04-23 13:54:00,2024-04-23 14:11:53.922963,3.58
13041,498,8,5,2024-07-15 19:27:00,2024-07-15 19:42:27.992437,3.09
13042,915,17,7,2024-09-05 22:25:00,2024-09-05 22:56:56.618345,6.39
13043,343,12,23,2024-06-07 12:49:00,2024-06-07 13:06:40.018580,3.53
13044,235,1,9,2024-10-31 16:41:00,2024-10-31 16:58:30.401290,3.5
13045,624,11,20,2024-10-02 21:23:00,2024-10-02 21:31:21.438026,1.67
13046,621,21,21,2024-03-14 19:22:00,2024-03-14 19:59:55.487953,7.58
13047,570,2,15,2024-01-16 13:09:00,2024-01-16 13:57:44.011691,9.75
13048,663,9,7,2024-02-28 07:50:00,2024-02-28 08:05:57.305037,3.19
13049,739,14,12,2024-11-14 17:21:00,2024-11-14 17:54:17.529205,6.66
13050,293,3,11,2024-06-08 07:48:00,2024-06-08 08:10:11.561855,4.44
13051,883,1,24,2024-11-02 08:24:00,2024-11-02 09:16:26.917755,10.49
13052,76,12,2,2024-10-19 08:52:00,2024-10-19 09:05:59.696742,2.8
13053,462,25,15,2024-05-23 15:11:00,2024-05-23 16:09:55.435897,11.78
13054,365,9,4,2024-08-15 13:30:00,2024-08-15 13:41:43.128742,2.34
13055,665,6,24,2024-01-12 20:07:00,2024-01-12 20:47:59.979293,8.2
13056,580,7,16,2024-03-09 06:15:00,2024-03-09 06:48:40.019950,6.73
13057,916,6,24,2024-09-01 17:42:00,2024-09-01 18:41:26.512022,11.89
13058,320,16,8,2024-07-28 05:29:00,2024-07-28 06:18:42.540197,9.94
13059,257,16,17,2024-05-24 17:19:00,2024-05-24 17:47:46.455463,5.75
13060,814,20,18,2024-05-08 16:13:00,2024-05-08 16:18:56.476453,1.19
13061,113,7,12,2024-07-28 07:57:00,2024-07-28 08:31:09.289263,6.83
13062,78,20,19,2024-11-05 14:17:00,2024-11-05 14:26:43.710798,1.95
13063,658,15,2,2024-10-19 11:46:00,2024-10-19 12:27:44.612185,8.35
13064,381,2,15,2024-05-16 15:06:00,2024-05-16 15:43:00.459548,7.4
13065,618,13,21,2024-03-27 14:31:00,2024-03-27 14:37:59.472826,1.4
13066,938,8,19,2024-07-24 11:53:00,2024-07-24 12:23:50.468834,6.17
13067,309,23,8,2024-12-16 15:23:00,2024-12-16 15:41:15.157427,3.65
13068,771,7,9,2024-01-23 15:26:00,2024-01-23 15:46:58.465860,4.19
13069,52,22,4,2024-04-01 06:48:00,2024-04-01 07:08:54.272713,4.18
13070,103,2,17,2024-05-17 06:05:00,2024-05-17 06:37:26.104849,6.49
13071,18,6,16,2024-10-30 13:25:00,2024-10-30 13:56:53.482952,6.38
13072,570,10,9,2024-11-13 17:43:00,2024-11-13 18:26:55.750642,8.79
13073,539,22,16,2024-11-06 05:58:00,2024-11-06 06:54:40.636297,11.34
13074,987,6,8,2024-02-10 10:05:00,2024-02-10 11:03:00.973534,11.6
13075,84,25,16,2024-01-19 12:09:00,2024-01-19 12:41:14.762298,6.45
13076,727,19,14,2024-02-23 17:39:00,2024-02-23 18:32:42.121675,10.74
13077,469,1,14,2024-12-15 15:28:00,2024-12-15 16:08:56.193645,8.19
13078,58,18,9,2024-04-03 07:43:00,2024-04-03 08:07:23.455665,4.88
13079,823,7,7,2024-08-25 08:42:00,2024-08-25 08:54:16.564650,2.46
13080,887,1,7,2024-01-29 07:20:00,2024-01-29 07:44:30.942855,4.9
13081,462,3,24,2024-05-12 17:45:00,2024-05-12 18:25:31.328745,8.1
13082,695,13,21,2024-10-23 18:07:00,2024-10-23 18:40:23.647501,6.68
13083,454,19,18,2024-04-15 08:15:00,2024-04-15 08:38:19.289338,4.66
13084,102,9,23,2024-09-14 07:57:00,2024-09-14 08:21:15.352534,4.85
13085,731,19,21,2024-02-04 08:34:00,2024-02-04 08:54:26.477626,4.09
13086,599,6,24,2024-04-14 12:25:00,2024-04-14 12:41:21.592549,3.27
13087,928,7,6,2024-11-09 14:46:00,2024-11-09 15:26:25.066991,8.08
13088,623,1,4,2024-08-10 15:17:00,2024-08-10 16:04:08.825188,9.43
13089,728,19,22,2024-10-26 13:54:00,2024-10-26 14:30:43.755860,7.35
13090,459,13,1,2024-08-04 07:09:00,2024-08-04 07:15:56.603470,1.39
13091,81,5,5,2024-11-08 15:05:00,2024-11-08 15:14:43.501047,1.95
13092,489,9,21,2024-06-13 22:55:00,2024-06-13 23:34:35.510987,7.92
13093,469,17,1,2024-01-23 07:20:00,2024-01-23 08:02:11.703325,8.44
13094,51,25,14,2024-06-13 16:53:00,2024-06-13 17:31:58.437954,7.79
13095,654,9,6,2024-02-27 15:25:00,2024-02-27 15:47:02.604656,4.41
13096,949,18,7,2024-01-17 13:05:00,2024-01-17 13:05:55.930192,0.19
13097,483,25,11,2024-05-05 15:20:00,2024-05-05 15:41:42.081480,4.34
13098,98,2,16,2024-10-20 05:50:00,2024-10-20 06:04:21.136301,2.87
13099,795,5,19,2024-06-30 08:08:00,2024-06-30 09:05:15.845972,11.45
13100,816,6,3,2024-03-17 12:10:00,2024-03-17 12:52:23.769562,8.48
13101,677,19,17,2024-01-07 17:30:00,2024-01-07 18:22:14.211062,10.45
13102,153,3,12,2024-06-16 21:31:00,2024-06-16 21:46:55.249963,3.18
13103,490,7,17,2024-05-06 07:05:00,2024-05-06 07:23:31.335595,3.7
13104,836,21,2,2024-02-26 14:21:00,2024-02-26 14:56:59.669402,7.2
13105,521,4,4,2024-08-13 06:24:00,2024-08-13 06:59:43.750332,7.15
13106,676,2,1,2024-01-10 14:27:00,2024-01-10 14:41:55.045189,2.98
13107,421,5,12,2024-08-01 07:09:00,2024-08-01 07:20:32.862725,2.31
13108,858,17,5,2024-08-13 13:12:00,2024-08-13 13:37:47.999220,5.16
13109,435,22,23,2024-11-12 15:19:00,2024-11-12 16:00:24.242008,8.28
13110,762,16,6,2024-07-16 11:43:00,2024-07-16 11:58:55.341184,3.18
13111,623,1,21,2024-05-22 16:23:00,2024-05-22 16:51:30.709883,5.7
13112,366,8,2,2024-12-02 15:44:00,2024-12-02 15:58:57.701388,2.99
13113,989,24,25,2024-08-10 14:54:00,2024-08-10 15:09:03.414786,3.01
13114,190,17,16,2024-03-25 15:47:00,2024-03-25 16:25:55.517567,7.79
13115,201,15,8,2024-11-26 20:38:00,2024-11-26 20:56:36.232273,3.72
13116,150,9,20,2024-01-02 14:29:00,2024-01-02 14:50:51.726111,4.37
13117,67,5,7,2024-12-16 08:07:00,2024-12-16 09:02:54.077314,11.18
13118,41,18,5,2024-11-04 16:49:00,2024-11-04 17:40:07.162385,10.22
13119,906,4,20,2024-01-19 12:28:00,2024-01-19 13:06:26.250422,7.69
13120,840,6,16,2024-12-07 14:34:00,2024-12-07 14:56:47.134105,4.56
13121,889,13,20,2024-01-25 06:43:00,2024-01-25 07:19:05.308183,7.22
13122,328,15,4,2024-12-11 15:43:00,2024-12-11 16:03:06.285801,4.02
13123,477,17,13,2024-10-03 07:11:00,2024-10-03 07:59:41.057566,9.74
13124,238,5,17,2024-10-10 18:29:00,2024-10-10 19:00:30.006535,6.3
13125,829,7,13,2024-11-02 14:25:00,2024-11-02 14:38:17.633756,2.66
13126,955,25,14,2024-09-13 08:39:00,2024-09-13 08:50:51.782312,2.37
13127,144,4,25,2024-08-27 15:33:00,2024-08-27 15:49:16.881928,3.26
13128,269,14,10,2024-08-26 07:36:00,2024-08-26 08:14:23.900675,7.68
13129,194,16,15,2024-06-09 12:27:00,2024-06-09 13:23:25.303524,11.28
13130,373,5,15,2024-06-23 12:38:00,2024-06-23 13:31:57.655495,10.79
13131,244,3,14,2024-10-23 16:05:00,2024-10-23 16:32:07.044889,5.42
13132,515,20,20,2024-11-04 04:52:00,2024-11-04 05:25:23.805849,6.68
13133,186,10,21,2024-12-29 10:08:00,2024-12-29 10:47:14.035926,7.85
13134,381,25,1,2024-08-20 18:30:00,2024-08-20 19:27:03.598357,11.41
13135,110,4,2,2024-08-09 15:28:00,2024-08-09 15:47:33.866458,3.91
13136,172,13,21,2024-01-28 20:48:00,2024-01-28 21:58:20.458760,14.07
13137,20,3,11,2024-03-05 08:10:00,2024-03-05 08:24:23.819310,2.88
13138,717,17,1,2024-05-21 07:45:00,2024-05-21 08:21:24.714118,7.28
13139,429,3,10,2024-08-16 13:56:00,2024-08-16 14:18:48.898904,4.56
13140,92,18,4,2024-12-09 13:44:00,2024-12-09 14:10:29.655274,5.3
13141,213,22,1,2024-07-09 18:15:00,2024-07-09 18:18:21.423526,0.67
13142,24,1,1,2024-07-31 13:33:00,2024-07-31 14:26:58.836617,10.8
13143,263,24,7,2024-02-21 14:12:00,2024-02-21 14:40:33.370744,5.71
13144,415,4,3,2024-03-01 15:27:00,2024-03-01 15:50:37.852203,4.73
13145,303,3,4,2024-03-03 16:58:00,2024-03-03 17:30:36.132773,6.52
13146,649,18,25,2024-05-15 19:11:00,2024-05-15 19:53:01.222863,8.4
13147,662,22,14,2024-02-21 06:30:00,2024-02-21 06:43:01.851762,2.61
13148,656,20,9,2024-10-09 08:06:00,2024-10-09 08:31:34.120978,5.11
13149,116,22,7,2024-11-18 14:45:00,2024-11-18 15:14:58.982222,6.0
13150,126,21,17,2024-04-20 00:05:00,2024-04-20 00:36:07.387123,6.22
13151,535,19,3,2024-12-18 00:42:00,2024-12-18 01:29:45.057197,9.55
13152,289,16,12,2024-01-19 14:13:00,2024-01-19 14:42:51.430052,5.97
13153,251,7,13,2024-03-30 08:47:00,2024-03-30 09:06:19.456897,3.86
13154,377,5,12,2024-02-25 15:24:00,2024-02-25 16:41:19.281765,15.46
13155,94,6,2,2024-10-14 16:44:00,2024-10-14 16:58:54.007314,2.98
13156,218,16,2,2024-08-06 17:25:00,2024-08-06 17:41:44.194697,3.35
13157,67,23,2,2024-05-29 22:51:00,2024-05-29 23:09:22.451988,3.67
13158,530,11,17,2024-06-12 13:04:00,2024-06-12 13:39:02.891473,7.01
13159,226,22,5,2024-01-03 14:27:00,2024-01-03 14:45:26.112549,3.69
13160,293,16,9,2024-04-19 17:13:00,2024-04-19 17:57:49.519729,8.97
13161,601,24,11,2024-07-21 14:35:00,2024-07-21 15:27:14.377715,10.45
13162,424,17,8,2024-09-06 15:47:00,2024-09-06 16:12:16.849749,5.06
13163,478,9,6,2024-07-13 13:37:00,2024-07-13 13:53:06.448087,3.22
13164,560,8,7,2024-02-27 08:56:00,2024-02-27 09:42:07.174301,9.22
13165,337,15,17,2024-01-19 11:57:00,2024-01-19 13:05:57.700536,13.79
13166,681,20,7,2024-01-20 16:45:00,2024-01-20 16:52:42.245141,1.54
13167,61,1,1,2024-07-30 13:33:00,2024-07-30 13:47:17.508020,2.86
13168,386,22,9,2024-02-10 14:04:00,2024-02-10 14:33:22.229478,5.87
13169,137,1,3,2024-12-05 15:36:00,2024-12-05 15:52:18.734426,3.26
13170,576,11,19,2024-08-21 13:11:00,2024-08-21 14:12:59.655606,12.4
13171,477,16,7,2024-08-15 11:19:00,2024-08-15 11:56:25.405565,7.48
13172,825,11,2,2024-06-23 16:05:00,2024-06-23 16:14:51.952228,1.97
13173,991,18,11,2024-06-26 12:48:00,2024-06-26 13:01:43.297145,2.74
13174,964,8,12,2024-02-17 12:15:00,2024-02-17 12:40:00.601386,5.0
13175,460,9,6,2024-11-13 09:47:00,2024-11-13 10:19:35.230397,6.52
13176,813,15,14,2024-03-24 16:59:00,2024-03-24 17:40:10.774992,8.24
13177,35,21,22,2024-09-13 18:37:00,2024-09-13 19:09:08.103801,6.43
13178,227,22,17,2024-04-18 05:35:00,2024-04-18 06:21:42.455470,9.34
13179,494,15,22,2024-01-11 10:17:00,2024-01-11 10:36:43.962214,3.95
13180,547,5,15,2024-02-18 11:36:00,2024-02-18 11:58:47.523182,4.56
13181,264,21,17,2024-09-11 16:51:00,2024-09-11 17:17:09.530257,5.23
13182,524,1,3,2024-01-13 06:39:00,2024-01-13 07:45:12.329634,13.24
13183,911,14,3,2024-12-28 18:05:00,2024-12-28 19:01:15.988734,11.25
13184,144,2,12,2024-02-22 12:39:00,2024-02-22 12:54:02.171229,3.01
13185,510,22,14,2024-01-22 13:46:00,2024-01-22 14:30:41.221882,8.94
13186,148,13,12,2024-10-03 11:07:00,2024-10-03 11:21:57.745896,2.99
13187,48,15,17,2024-09-21 06:41:00,2024-09-21 07:41:18.320858,12.06
13188,388,11,12,2024-02-25 11:41:00,2024-02-25 11:58:29.814097,3.5
13189,494,8,14,2024-10-10 14:10:00,2024-10-10 14:24:40.371641,2.93
13190,985,25,1,2024-09-01 05:00:00,2024-09-01 05:22:22.189834,4.47
13191,806,12,3,2024-04-05 06:10:00,2024-04-05 06:20:29.235909,2.1
13192,365,24,4,2024-10-11 13:10:00,2024-10-11 13:25:35.128823,3.12
13193,720,9,17,2024-04-04 19:02:00,2024-04-04 19:32:38.019508,6.13
13194,61,1,14,2024-03-29 10:41:00,2024-03-29 11:11:30.016256,6.1
13195,212,16,19,2024-08-03 07:35:00,2024-08-03 08:25:22.598195,10.08
13196,493,13,5,2024-08-09 11:26:00,2024-08-09 11:39:50.454155,2.77
13197,296,25,16,2024-10-09 17:07:00,2024-10-09 17:29:02.118869,4.41
13198,715,22,4,2024-11-06 12:01:00,2024-11-06 12:52:05.653188,10.22
13199,229,11,25,2024-04-20 14:11:00,2024-04-20 14:25:14.636721,2.85
13200,379,7,5,2024-03-05 01:57:00,2024-03-05 02:09:25.340743,2.48
13201,112,24,14,2024-02-12 16:02:00,2024-02-12 16:50:04.205481,9.61
13202,722,14,24,2024-10-07 20:09:00,2024-10-07 20:29:28.758368,4.1
13203,99,2,11,2024-12-31 12:30:00,2024-12-31 13:00:55.368051,6.18
13204,753,20,2,2024-02-04 17:58:00,2024-02-04 18:04:55.120849,1.38
13205,238,3,7,2024-06-05 16:04:00,2024-06-05 16:29:35.517474,5.12
13206,12,20,3,2024-08-31 17:01:00,2024-08-31 17:40:21.983640,7.87
13207,581,24,13,2024-08-03 06:25:00,2024-08-03 06:40:23.909384,3.08
13208,275,19,14,2024-08-24 13:28:00,2024-08-24 13:48:45.464008,4.15
13209,642,15,14,2024-11-18 18:45:00,2024-11-18 19:26:41.133415,8.34
13210,65,1,16,2024-12-18 16:30:00,2024-12-18 16:59:07.834197,5.83
13211,159,3,8,2024-11-14 16:26:00,2024-11-14 16:48:23.771181,4.48
13212,710,8,19,2024-05-02 11:52:00,2024-05-02 12:09:39.483497,3.53
13213,321,23,7,2024-09-09 17:25:00,2024-09-09 17:30:09.748638,1.03
13214,984,19,14,2024-05-11 15:44:00,2024-05-11 16:19:52.852112,7.18
13215,542,14,12,2024-05-29 15:21:00,2024-05-29 15:37:59.079397,3.4
13216,397,19,18,2024-07-03 16:10:00,2024-07-03 16:49:08.884810,7.83
13217,935,24,8,2024-02-01 07:47:00,2024-02-01 07:59:59.320488,2.6
13218,225,1,4,2024-04-09 19:27:00,2024-04-09 19:33:42.794768,1.34
13219,372,1,6,2024-11-09 13:02:00,2024-11-09 13:49:33.870463,9.51
13220,253,21,17,2024-02-09 10:34:00,2024-02-09 10:46:26.822080,2.49
13221,962,1,8,2024-07-05 13:18:00,2024-07-05 13:44:48.358702,5.36
13222,312,23,7,2024-02-10 13:52:00,2024-02-10 14:06:13.865844,2.85
13223,256,16,5,2024-05-16 14:19:00,2024-05-16 14:42:57.950626,4.79
13224,972,12,22,2024-09-14 16:46:00,2024-09-14 17:13:19.791115,5.47
13225,853,15,1,2024-06-20 15:05:00,2024-06-20 15:29:49.917567,4.97
13226,267,14,22,2024-03-02 09:36:00,2024-03-02 10:09:13.841653,6.65
13227,689,5,11,2024-10-16 16:10:00,2024-10-16 16:27:49.838993,3.57
13228,75,15,19,2024-11-12 21:28:00,2024-11-12 21:58:40.199414,6.13
13229,167,25,10,2024-10-03 14:51:00,2024-10-03 15:07:39.320026,3.33
13230,89,8,7,2024-10-14 14:34:00,2024-10-14 14:50:42.417308,3.34
13231,605,16,14,2024-07-15 11:27:00,2024-07-15 11:37:37.657913,2.13
13232,175,21,4,2024-06-28 19:02:00,2024-06-28 19:11:00.144907,1.8
13233,34,3,9,2024-06-03 14:00:00,2024-06-03 14:31:37.593716,6.33
13234,471,3,13,2024-08-19 07:01:00,2024-08-19 07:50:09.016719,9.83
13235,43,7,16,2024-11-28 07:36:00,2024-11-28 08:25:43.434283,9.94
13236,593,2,10,2024-07-11 07:04:00,2024-07-11 07:41:11.802407,7.44
13237,907,10,3,2024-06-13 01:28:00,2024-06-13 01:53:57.547628,5.19
13238,382,22,8,2024-10-09 17:28:00,2024-10-09 17:42:13.268663,2.84
13239,773,19,24,2024-07-12 15:52:00,2024-07-12 16:07:53.041828,3.18
13240,204,7,15,2024-09-08 17:22:00,2024-09-08 17:44:44.128426,4.55
13241,787,1,19,2024-08-14 07:05:00,2024-08-14 07:45:09.713110,8.03
13242,757,9,16,2024-03-25 20:44:00,2024-03-25 20:55:07.455867,2.22
13243,113,15,6,2024-09-24 07:26:00,2024-09-24 08:06:35.426771,8.12
13244,341,6,1,2024-04-01 08:37:00,2024-04-01 09:08:59.460009,6.4
13245,623,10,18,2024-08-09 13:58:00,2024-08-09 15:17:00.443070,15.8
13246,628,25,3,2024-03-31 11:31:00,2024-03-31 12:23:15.471148,10.45
13247,469,16,23,2024-06-25 15:20:00,2024-06-25 16:07:34.374186,9.51
13248,474,16,21,2024-12-15 15:03:00,2024-12-15 15:54:59.383587,10.4
13249,570,5,13,2024-12-25 16:38:00,2024-12-25 17:00:50.384742,4.57
13250,716,16,17,2024-03-30 11:41:00,2024-03-30 12:25:39.800708,8.93
13251,910,21,16,2024-01-14 15:21:00,2024-01-14 15:31:07.089244,2.02
13252,445,9,13,2024-08-09 13:15:00,2024-08-09 13:43:33.683512,5.71
13253,943,7,25,2024-06-13 19:52:00,2024-06-13 20:35:59.617100,8.8
13254,294,8,17,2024-06-06 13:37:00,2024-06-06 14:07:47.020686,6.16
13255,510,14,12,2024-07-01 18:14:00,2024-07-01 18:26:13.965951,2.45
13256,965,11,19,2024-02-06 07:17:00,2024-02-06 07:57:27.762969,8.09
13257,415,1,8,2024-02-12 11:42:00,2024-02-12 11:52:51.148050,2.17
13258,460,14,20,2024-09-08 12:57:00,2024-09-08 13:21:08.445513,4.83
13259,614,6,3,2024-09-22 11:14:00,2024-09-22 11:42:30.353147,5.7
13260,792,18,6,2024-10-04 17:42:00,2024-10-04 18:02:30.780477,4.1
13261,941,5,16,2024-02-20 10:23:00,2024-02-20 11:24:58.922504,12.4
13262,553,7,7,2024-04-03 16:29:00,2024-04-03 16:43:14.470405,2.85
13263,239,10,9,2024-10-23 18:37:00,2024-10-23 19:35:21.476459,11.67
13264,989,14,23,2024-01-08 03:58:00,2024-01-08 04:17:00.466858,3.8
13265,909,1,24,2024-09-18 08:05:00,2024-09-18 08:38:20.347143,6.67
13266,871,17,18,2024-01-07 23:19:00,2024-01-07 23:37:36.884609,3.72
13267,776,5,11,2024-04-14 12:09:00,2024-04-14 13:06:25.094249,11.48
13268,494,22,6,2024-09-24 07:32:00,2024-09-24 07:44:29.222137,2.5
13269,893,2,10,2024-01-18 07:48:00,2024-01-18 08:04:19.849377,3.27
13270,772,21,17,2024-10-31 07:23:00,2024-10-31 07:53:17.002016,6.06
13271,952,2,5,2024-12-23 15:33:00,2024-12-23 16:14:53.088590,8.38
13272,258,25,21,2024-09-12 17:06:00,2024-09-12 17:43:04.083961,7.41
13273,327,3,14,2024-02-17 11:40:00,2024-02-17 11:58:43.190006,3.74
13274,660,22,13,2024-05-03 15:42:00,2024-05-03 16:25:02.557077,8.61
13275,642,14,3,2024-12-14 20:22:00,2024-12-14 20:41:51.731253,3.97
13276,452,9,15,2024-05-31 14:20:00,2024-05-31 15:12:41.813373,10.54
13277,558,14,5,2024-01-14 10:46:00,2024-01-14 11:17:40.129032,6.33
13278,736,8,10,2024-09-20 14:33:00,2024-09-20 14:48:22.449588,3.07
13279,446,24,15,2024-03-09 16:20:00,2024-03-09 16:37:48.974636,3.56
13280,916,17,23,2024-08-19 19:49:00,2024-08-19 20:34:33.772670,9.11
13281,141,6,24,2024-08-08 11:58:00,2024-08-08 12:45:43.032975,9.54
13282,606,17,24,2024-06-18 11:32:00,2024-06-18 11:54:31.574782,4.51
13283,123,12,18,2024-10-20 18:49:00,2024-10-20 19:02:05.893578,2.62
13284,843,2,3,2024-02-17 17:22:00,2024-02-17 17:33:11.888449,2.24
13285,700,16,14,2024-11-17 14:43:00,2024-11-17 15:11:22.376525,5.67
13286,632,13,12,2024-07-27 17:41:00,2024-07-27 18:03:09.482801,4.43
13287,368,20,5,2024-03-04 07:09:00,2024-03-04 07:21:42.665900,2.54
13288,729,8,18,2024-06-28 13:11:00,2024-06-28 13:21:23.911165,2.08
13289,474,11,13,2024-04-11 10:46:00,2024-04-11 11:28:46.818959,8.56
13290,471,14,20,2024-01-19 19:22:00,2024-01-19 19:51:08.838306,5.83
13291,985,14,16,2024-04-10 05:25:00,2024-04-10 05:43:53.180445,3.78
13292,123,5,9,2024-04-19 15:06:00,2024-04-19 15:22:01.594869,3.21
13293,499,23,11,2024-12-21 17:05:00,2024-12-21 17:33:18.648547,5.66
13294,301,13,5,2024-04-29 07:21:00,2024-04-29 07:38:37.082381,3.52
